#BOM付きUTF8で保存された場合に一行目が解析不能になるDLPropertiesの不具合に備えてコメントアウト

Num  = 3074
2821 = "W_GroundNonCombatAreaLeaveEnd_Upper"
2822 = "W_GroundNonCombatAreaLeaveStart"
2823 = "W_GroundNonCombatAreaLeaveStart_Upper"
2824 = "W_GroundNonCombatAreaEnterEnd_Left"
2825 = "W_GroundNonCombatAreaEnterEnd_Left_Upper"
2826 = "W_GroundNonCombatAreaEnterStart_Left"
2827 = "W_GroundNonCombatAreaEnterStart_Left_Upper"
2828 = "W_GroundNonCombatAreaLeaveEnd_Left"
2829 = "W_GroundNonCombatAreaLeaveEnd_Left_Upper"
2830 = "W_GroundNonCombatAreaLeaveStart_Left"
2831 = "W_GroundNonCombatAreaLeaveStart_Left_Upper"
2832 = "W_DamageExtraLarge"
2833 = "W_Event61000"
2834 = "W_Event61001"
2835 = "W_Event61010"
2836 = "W_AttackBothHeavy1UpEnd"
2837 = "W_AttackBothHeavy1UpStart"
2838 = "W_AttackBothHeavy2UpEnd"
2839 = "W_AttackBothHeavy2UpStart"
2840 = "W_AttackBothHeavyDashCancel"
2841 = "W_BirdDepartureFall180"
2842 = "W_AirPileBunkerStart"
2843 = "W_ElementalAbsorptionFinish"
2844 = "W_ElementalAbsorptionStart"
2845 = "W_ElementalAbsorptionFinish_Upper"
2846 = "W_ElementalAbsorptionStart_Upper"
2847 = "W_Event61020"
2848 = "W_DamageComatoseSleep"
2849 = "W_DamageComatoseSleepEnd"
2850 = "W_ResonanceGuardEnd"
2851 = "W_ResonanceGuardOn"
2852 = "W_ResonanceGuardStart"
2853 = "W_DamageParasite"
2854 = "W_BirdDepartureFallLoop2"
2855 = "W_BloodMagicStart"
2856 = "W_DragoonJumpLandEnd"
2857 = "W_DragoonJumpLandLoop"
2858 = "W_DemonSwordSlash00"
2859 = "W_DemonSwordSlash01"
2860 = "W_DemonSwordSlash1"
2861 = "W_DemonSwordSlash2"
2862 = "W_GuardDamageDemonSword_Unsealing"
2863 = "W_Jump_TDB_F"
2864 = "W_Jump_TDB_N"
2865 = "W_Jump_TDB_R"
2866 = "W_Land_TDB_F"
2867 = "W_Land_TDB_N"
2868 = "W_Land_TDB_R"
2869 = "W_Land_TDB_toF"
2870 = "W_Land_TDB_toR"
2871 = "W_DemonBeastIdle"
2872 = "W_DemonBeastStart"
2873 = "W_Event60900"
2874 = "W_Event60910"
2875 = "W_WallJumpReady_TDB"
2876 = "W_WallJumpStart_TDB"
2877 = "W_DemonSwordStanceEnd"
2878 = "W_DemonSwordStanceEnd_Upper"
2879 = "W_DemonSwordStanceLoop"
2880 = "W_DemonSwordStanceLoop_Upper"
2881 = "W_DemonSwordStanceSlashR1"
2882 = "W_DemonSwordStanceSlashR1_Upper"
2883 = "W_DemonSwordStanceSlashR1Fail"
2884 = "W_DemonSwordStanceSlashR1Fail_Upper"
2885 = "W_DemonSwordStanceSlashR2"
2886 = "W_DemonSwordStanceSlashR2_Upper"
2887 = "W_DemonSwordStanceSlashR2Fail"
2888 = "W_DemonSwordStanceSlashR2Fail_Upper"
2889 = "W_DemonSwordStanceStart"
2890 = "W_DemonSwordStanceStart_Upper"
2891 = "W_Power_JumpHardAttack"
2892 = "W_Power_JumpHardAttack_Land"
2893 = "W_Power_JumpHardAttack_Loop"
2894 = "W_Power_JumpHardAttackCancel"
2895 = "W_SmashAttackEndurance"
2896 = "W_SmashAttackStep_Back_AllBody"
2897 = "W_SmashAttackStep_Front_AllBody"
2898 = "W_Event63500"
2899 = "W_Event63510"
2900 = "W_Event63520"
2901 = "W_ItemSuperJump"
2902 = "W_AttackDualLightSubStart"
2903 = "W_HurtDaggerAdditionalAttack"
2904 = "W_HurtDaggerAttack"
2905 = "W_Provoke"
2906 = "W_ItemExpansionUse"
2907 = "W_ItemExpansionUse_Upper"
2908 = "W_AttackArrowRightReload"
2909 = "W_AttackArrowRightReload_Upper"
2910 = "W_ElementalAbsorption2Finish"
2911 = "W_ElementalAbsorption2Finish_Upper"
2912 = "W_ElementalAbsorption2Start"
2913 = "W_ElementalAbsorption2Start_Upper"
2914 = "W_ElementalAbsorption3Finish"
2915 = "W_ElementalAbsorption3Finish_Upper"
2916 = "W_ElementalAbsorption3Start"
2917 = "W_ElementalAbsorption3Start_Upper"
2918 = "W_Event81300"
2919 = "W_Event81310"
2920 = "W_Event81320"
2921 = "W_Event81330"
2922 = "W_Event81340"
2923 = "W_Event81350"
2924 = "W_Event81360"
2925 = "W_Event81370"
2926 = "W_DemonSwordCounter"
2927 = "W_GuardDamageDemonSword_End"
2928 = "W_GuardDamageDemonSword_Start"
2929 = "Event90340_to_Event90341"
2930 = "Event90345_to_Event90346"
2931 = "Event90350_to_Event90351"
2932 = "Event90360_to_Event90361"
2933 = "Event90365_to_Event90366"
2934 = "Event90366_to_Event90365"
2935 = "W_Event90110"
2936 = "W_Event90110_FromTalk"
2937 = "W_Event90111"
2938 = "W_Event90111_FromTalk"
2939 = "W_Event90112"
2940 = "W_Event90112_FromTalk"
2941 = "W_Event90113"
2942 = "W_Event90113_FromTalk"
2943 = "W_Event90212"
2944 = "W_Event90213"
2945 = "W_Event90214"
2946 = "W_Event90215"
2947 = "W_Event90216"
2948 = "W_Event90217"
2949 = "W_Event90218"
2950 = "W_Event90219"
2951 = "W_Event90220"
2952 = "W_Event90340"
2953 = "W_Event90341"
2954 = "W_Event90342"
2955 = "W_Event90345"
2956 = "W_Event90346"
2957 = "W_Event90347"
2958 = "W_Event90350"
2959 = "W_Event90351"
2960 = "W_Event90352"
2961 = "W_Event90360"
2962 = "W_Event90361"
2963 = "W_Event90362"
2964 = "W_Event90365"
2965 = "W_Event90366"
2966 = "W_Event90367"
2967 = "W_BirdAct_FallEnd"
2968 = "W_BirdAct_FallLoop"
2969 = "W_BirdAct_FallStart"
2970 = "W_BirdAct_MoveLoop"
2971 = "W_BirdAct_MoveStart"
2972 = "W_BirdAct_SeparationFallEnd"
2973 = "W_BirdAct_SeparationFallLoop"
2974 = "W_BirdAct_SeparationFallStart"
2975 = "W_Departure_FallEnd"
2976 = "W_Departure_FallLoop"
2977 = "W_Departure_FallStart"
2978 = "W_Departure_MoveLoop"
2979 = "W_Departure_MoveStart"
2980 = "W_Item_NearDeathRevival"
2981 = "W_Event66200"
2982 = "W_Event66210"
2983 = "W_AirPileBunkerLand"
2984 = "AddDamageAutoParry_Default_to_AddDamageAutoParry"
2985 = "AddDamageAutoParry_to_AddDamageAutoParry_Default"
2986 = "W_AddDamageAutoParry"
2987 = "W_AddDamageAutoParry_Default"
2988 = "W_AirAllHideLand"
2989 = "W_AirAllHideStart"
2990 = "W_AirDragoonJumpLoop"
2991 = "W_AirDragoonJumpStart"
2992 = "W_SuperJump"
2993 = "W_SuperJumpLoop"
2994 = "W_DemonSwordArts"
2995 = "W_Climb_High_End"
2996 = "W_Climb_High_Start"
2997 = "W_Climb_Low_End"
2998 = "W_Climb_Low_Start"
2999 = "W_Climb_Middle_End"
3000 = "W_Climb_Middle_Start"
3001 = "W_Event66100"
3002 = "W_AddDamageGuardStartDemonSword"
3003 = "AddDamageSmashAttack_to_AddDamageSmashAttackStance_Default"
3004 = "AddDamageSmashAttackStance_Default_to_AddDamageSmashAttackStance"
3005 = "AddDamageSmashAttackStance_to_AddDamageSmashAttackStance_Default"
3006 = "W_AddDamageSmashAttack"
3007 = "W_AddDamageSmashAttackStance"
3008 = "W_AddDamageSmashAttackStance_Default"
3009 = "W_SmashAttack1"
3010 = "W_SmashAttack2"
3011 = "W_SmashAttack3"
3012 = "W_SmashAttackStanceEnd"
3013 = "W_SmashAttackStanceLoop"
3014 = "W_SmashAttackStanceStart"
3015 = "W_AddTalkReaction"
3016 = "W_Event01"
3017 = "W_AirHurtDaggerAttack"
3018 = "W_DamageComatoseSleepLoop"
3019 = "W_NecromanceSummonReturn"
3020 = "W_NecromanceSummonReturn_Upper"
3021 = "W_Event60920"
3022 = "W_BirdAct_Rise"
3023 = "W_Event66300"
3024 = "W_Event61030"
3025 = "W_WeakPartBlend_SubSA_Add"
3026 = "W_WeakPartBlend_SubSA_NoAdd"
3027 = "WeakPartBlend_SubSA_Add_to_WeakPartBlend_SubSA_NoAdd"
3028 = "WeakPartBlend_SubSA_NoAdd_to_WeakPartBlend_SubSA_Add"
3029 = "W_AddNonCombatAreaEnter"
3030 = "W_JointChainStart"
3031 = "W_Event60506"
3032 = "W_Event60507"
3033 = "W_BlinkStakeCancelEarly"
3034 = "W_BlinkStakeStart"
3035 = "W_TranceModeCounter"
3036 = "W_TranceModeEnd"
3037 = "W_TranceModeStart"
3038 = "W_StormRuler_AttackHeavy"
3039 = "W_StormRuler_AttackLight1"
3040 = "W_StormRuler_AttackLight2"
3041 = "W_StormRuler_AttackLight3"
3042 = "W_PhotoShootAct"
3043 = "W_PhotoShootAct_Upper"
3044 = "W_PhotoShootFinish"
3045 = "W_PhotoShootFinish_Upper"
3046 = "W_PhotoShootLoop"
3047 = "W_PhotoShootLoop_Upper"
3048 = "W_PhotoShootStart"
3049 = "W_PhotoShootStart_Upper"
3050 = "W_MagicPointRecoveryFire"
3051 = "W_MagicPointRecoveryFire_Upper"
3052 = "W_MagicPointRecoveryLaunch"
3053 = "W_MagicPointRecoveryLaunch_Upper"
3054 = "W_Event61040"
3055 = "W_BlinkStakeFinish"
3056 = "W_AttackBothBackStepCancel"
3057 = "W_AttackLeftBackStepCancel"
3058 = "W_AttackLeftBackStepCancel00"
3059 = "W_AttackRightBackStepCancel"
3060 = "AddDamageGuardStartDemonSword_to_AddDamageDefaultGuard"
3061 = "W_AirBlinkStakeStart"
3062 = "W_TranceMode_Enhance_Start"
3063 = "W_Event60491"
3064 = "W_Event61050"
3065 = "W_Event60492"
3066 = "W_WeakPartBlend_SubSA_01_Add"
3067 = "W_WeakPartBlend_SubSA_01_NoAdd"
3068 = "W_WeakPartBlend_SubSA_02_Add"
3069 = "W_WeakPartBlend_SubSA_02_NoAdd"
3070 = "W_WeakPartBlend_SubSA_03_Add"
3071 = "W_WeakPartBlend_SubSA_03_NoAdd"
3072 = "WeakPartBlend_SubSA_01_Add_to_WeakPartBlend_SubSA_01_NoAdd"
3073 = "WeakPartBlend_SubSA_02_Add_to_WeakPartBlend_SubSA_02_NoAdd"
3074 = "WeakPartBlend_SubSA_03_Add_to_WeakPartBlend_SubSA_03_NoAdd"
